Date,BTC-USD,^GSPC,^IXIC
2023-04-24,27525.33984375,4137.0400390625,12037.2001953125
2023-04-25,28307.59765625,4071.6298828125,11799.16015625
2023-04-26,28422.701171875,4055.989990234375,11854.349609375
2023-04-27,29473.787109375,4135.35009765625,12142.240234375
2023-04-28,29340.26171875,4169.47998046875,12226.580078125
2023-04-29,29248.48828125,,
2023-04-30,29268.806640625,,
2023-05-01,28091.568359375,4167.8701171875,12212.599609375
2023-05-02,28680.537109375,4119.580078125,12080.509765625
2023-05-03,29006.30859375,4090.75,12025.330078125
2023-05-04,28847.7109375,4061.219970703125,11966.400390625
2023-05-05,29534.384765625,4136.25,12235.41015625
2023-05-06,28904.623046875,,
2023-05-07,28454.978515625,,
2023-05-08,27694.2734375,4138.1201171875,12256.919921875
2023-05-09,27658.775390625,4119.169921875,12179.5498046875
2023-05-10,27621.755859375,4137.64013671875,12306.4404296875
2023-05-11,27000.7890625,4130.6201171875,12328.509765625
2023-05-12,26804.990234375,4124.080078125,12284.740234375
2023-05-13,26784.078125,,
2023-05-14,26930.638671875,,
2023-05-15,27192.693359375,4136.27978515625,12365.2099609375
2023-05-16,27036.650390625,4109.89990234375,12343.0498046875
2023-05-17,27398.802734375,4158.77001953125,12500.5703125
2023-05-18,26832.208984375,4198.0498046875,12688.83984375
2023-05-19,26890.12890625,4191.97998046875,12657.900390625
2023-05-20,27129.5859375,,
2023-05-21,26753.826171875,,
2023-05-22,26851.27734375,4192.6298828125,12720.7802734375
2023-05-23,27225.7265625,4145.580078125,12560.25
2023-05-24,26334.818359375,4115.240234375,12484.16015625
2023-05-25,26476.20703125,4151.27978515625,12698.08984375
2023-05-26,26719.291015625,4205.4501953125,12975.6904296875
2023-05-27,26868.353515625,,
2023-05-28,28085.646484375,,
2023-05-29,27745.884765625,,
2023-05-30,27702.349609375,4205.52001953125,13017.4296875
2023-05-31,27219.658203125,4179.830078125,12935.2900390625
2023-06-01,26819.97265625,4221.02001953125,13100.98046875
2023-06-02,27249.58984375,4282.3701171875,13240.76953125
2023-06-03,27075.12890625,,
2023-06-04,27119.06640625,,
2023-06-05,25760.09765625,4273.7900390625,13229.4296875
2023-06-06,27238.783203125,4283.85009765625,13276.419921875
2023-06-07,26345.998046875,4267.52001953125,13104.900390625
2023-06-08,26508.216796875,4293.93017578125,13238.51953125
2023-06-09,26480.375,4298.85986328125,13259.1396484375
2023-06-10,25851.240234375,,
2023-06-11,25940.16796875,,
2023-06-12,25902.5,4338.93017578125,13461.919921875
2023-06-13,25918.728515625,4369.009765625,13573.3203125
2023-06-14,25124.67578125,4372.58984375,13626.48046875
2023-06-15,25576.39453125,4425.83984375,13782.8203125
2023-06-16,26327.462890625,4409.58984375,13689.5703125
2023-06-17,26510.67578125,,
2023-06-18,26336.212890625,,
2023-06-19,26851.029296875,,
2023-06-20,28327.48828125,4388.7099609375,13667.2900390625
2023-06-21,30027.296875,4365.68994140625,13502.2001953125
2023-06-22,29912.28125,4381.89013671875,13630.6103515625
2023-06-23,30695.46875,4348.330078125,13492.51953125
2023-06-24,30548.6953125,,
2023-06-25,30480.26171875,,
2023-06-26,30271.130859375,4328.81982421875,13335.7802734375
2023-06-27,30688.1640625,4378.41015625,13555.669921875
2023-06-28,30086.24609375,4376.85986328125,13591.75
2023-06-29,30445.3515625,4396.43994140625,13591.330078125
2023-06-30,30477.251953125,4450.3798828125,13787.919921875
2023-07-01,30590.078125,,
2023-07-02,30620.76953125,,
2023-07-03,31156.439453125,4455.58984375,13816.76953125
2023-07-04,30777.58203125,,
2023-07-05,30514.166015625,4446.81982421875,13791.650390625
2023-07-06,29909.337890625,4411.58984375,13679.0400390625
2023-07-07,30342.265625,4398.9501953125,13660.7197265625
2023-07-08,30292.541015625,,
2023-07-09,30171.234375,,
2023-07-10,30414.470703125,4409.52978515625,13685.48046875
2023-07-11,30620.951171875,4439.259765625,13760.7001953125
2023-07-12,30391.646484375,4472.16015625,13918.9599609375
2023-07-13,31476.048828125,4510.0400390625,14138.5703125
2023-07-14,30334.068359375,4505.419921875,14113.7001953125
2023-07-15,30295.806640625,,
2023-07-16,30249.1328125,,
2023-07-17,30145.888671875,4522.7900390625,14244.9501953125
2023-07-18,29856.5625,4554.97998046875,14353.6396484375
2023-07-19,29913.923828125,4565.72021484375,14358.01953125
2023-07-20,29792.015625,4534.8701171875,14063.3095703125
2023-07-21,29908.744140625,4536.33984375,14032.8095703125
2023-07-22,29771.802734375,,
2023-07-23,30084.5390625,,
2023-07-24,29176.916015625,4554.64013671875,14058.8701171875
2023-07-25,29227.390625,4567.4599609375,14144.5595703125
2023-07-26,29354.97265625,4566.75,14127.2802734375
2023-07-27,29210.689453125,4537.41015625,14050.1103515625
2023-07-28,29319.24609375,4582.22998046875,14316.66015625
2023-07-29,29356.91796875,,
2023-07-30,29275.30859375,,
2023-07-31,29230.111328125,4588.9599609375,14346.01953125
2023-08-01,29675.732421875,4576.72998046875,14283.91015625
2023-08-02,29151.958984375,4513.39013671875,13973.4501953125
2023-08-03,29178.6796875,4501.89013671875,13959.7197265625
2023-08-04,29074.091796875,4478.02978515625,13909.240234375
2023-08-05,29042.126953125,,
2023-08-06,29041.85546875,,
2023-08-07,29180.578125,4518.43994140625,13994.400390625
2023-08-08,29765.4921875,4499.3798828125,13884.3203125
2023-08-09,29561.494140625,4467.7099609375,13722.01953125
2023-08-10,29429.591796875,4468.830078125,13737.990234375
2023-08-11,29397.71484375,4464.0498046875,13644.849609375
2023-08-12,29415.96484375,,
2023-08-13,29282.9140625,,
2023-08-14,29408.443359375,4489.72021484375,13788.330078125
2023-08-15,29170.34765625,4437.85986328125,13631.0498046875
2023-08-16,28701.779296875,4404.330078125,13474.6298828125
2023-08-17,26664.55078125,4370.35986328125,13316.9296875
2023-08-18,26049.556640625,4369.7099609375,13290.7802734375
2023-08-19,26096.205078125,,
2023-08-20,26189.583984375,,
2023-08-21,26124.140625,4399.77001953125,13497.58984375
2023-08-22,26031.65625,4387.5498046875,13505.8701171875
2023-08-23,26431.640625,4436.009765625,13721.0302734375
2023-08-24,26162.373046875,4376.31005859375,13463.9697265625
2023-08-25,26047.66796875,4405.7099609375,13590.650390625
2023-08-26,26008.462890625,,
2023-08-27,26089.693359375,,
2023-08-28,26106.150390625,4433.31005859375,13705.1298828125
2023-08-29,27727.392578125,4497.6298828125,13943.759765625
2023-08-30,27297.265625,4514.8701171875,14019.3095703125
2023-08-31,25931.47265625,4507.66015625,14034.9697265625
2023-09-01,25800.724609375,4515.77001953125,14031.8095703125
2023-09-02,25868.798828125,,
2023-09-03,25969.56640625,,
2023-09-04,25812.416015625,,
2023-09-05,25779.982421875,4496.830078125,14020.9501953125
2023-09-06,25753.236328125,4465.47998046875,13872.4697265625
2023-09-07,26240.1953125,4451.14013671875,13748.830078125
2023-09-08,25905.654296875,4457.490234375,13761.5302734375
2023-09-09,25895.677734375,,
2023-09-10,25832.2265625,,
2023-09-11,25162.654296875,4487.4599609375,13917.8896484375
2023-09-12,25833.34375,4461.89990234375,13773.6103515625
2023-09-13,26228.32421875,4467.43994140625,13813.58984375
2023-09-14,26539.673828125,4505.10009765625,13926.0498046875
2023-09-15,26608.693359375,4450.31982421875,13708.330078125
2023-09-16,26568.28125,,
2023-09-17,26534.1875,,
2023-09-18,26754.28125,4453.52978515625,13710.240234375
2023-09-19,27211.1171875,4443.9501953125,13678.1904296875
2023-09-20,27132.0078125,4402.2001953125,13469.1298828125
2023-09-21,26567.6328125,4330.0,13223.98046875
2023-09-22,26579.568359375,4320.06005859375,13211.8095703125
2023-09-23,26579.390625,,
2023-09-24,26256.826171875,,
2023-09-25,26298.48046875,4337.43994140625,13271.3203125
2023-09-26,26217.25,4273.52978515625,13063.6103515625
2023-09-27,26352.716796875,4274.509765625,13092.849609375
2023-09-28,27021.546875,4299.7001953125,13201.2802734375
2023-09-29,26911.720703125,4288.0498046875,13219.3203125
2023-09-30,26967.916015625,,
2023-10-01,27983.75,,
2023-10-02,27530.78515625,4288.39013671875,13307.76953125
2023-10-03,27429.978515625,4229.4501953125,13059.4697265625
2023-10-04,27799.39453125,4263.75,13236.009765625
2023-10-05,27415.912109375,4258.18994140625,13219.830078125
2023-10-06,27946.59765625,4308.5,13431.33984375
2023-10-07,27968.83984375,,
2023-10-08,27935.08984375,,
2023-10-09,27583.677734375,4335.66015625,13484.240234375
2023-10-10,27391.01953125,4358.240234375,13562.83984375
2023-10-11,26873.3203125,4376.9501953125,13659.6796875
2023-10-12,26756.798828125,4349.60986328125,13574.2197265625
2023-10-13,26862.375,4327.77978515625,13407.23046875
2023-10-14,26861.70703125,,
2023-10-15,27159.65234375,,
2023-10-16,28519.466796875,4373.6298828125,13567.98046875
2023-10-17,28415.748046875,4373.2001953125,13533.75
2023-10-18,28328.341796875,4314.60009765625,13314.2998046875
2023-10-19,28719.806640625,4278.0,13186.1796875
2023-10-20,29682.94921875,4224.16015625,12983.8095703125
2023-10-21,29918.412109375,,
2023-10-22,29993.896484375,,
2023-10-23,33086.234375,4217.0400390625,13018.330078125
2023-10-24,33901.52734375,4247.68017578125,13139.8701171875
2023-10-25,34502.8203125,4186.77001953125,12821.2197265625
2023-10-26,34156.6484375,4137.22998046875,12595.6103515625
2023-10-27,33909.80078125,4117.3701171875,12643.009765625
2023-10-28,34089.57421875,,
2023-10-29,34538.48046875,,
2023-10-30,34502.36328125,4166.81982421875,12789.48046875
2023-10-31,34667.78125,4193.7998046875,12851.240234375
2023-11-01,35437.25390625,4237.85986328125,13061.4697265625
2023-11-02,34938.2421875,4317.77978515625,13294.1904296875
2023-11-03,34732.32421875,4358.33984375,13478.2802734375
2023-11-04,35082.1953125,,
2023-11-05,35049.35546875,,
2023-11-06,35037.37109375,4365.97998046875,13518.7802734375
2023-11-07,35443.5625,4378.3798828125,13639.8603515625
2023-11-08,35655.27734375,4382.77978515625,13650.41015625
2023-11-09,36693.125,4347.35009765625,13521.4501953125
2023-11-10,37313.96875,4415.240234375,13798.1103515625
2023-11-11,37138.05078125,,
2023-11-12,37054.51953125,,
2023-11-13,36502.35546875,4411.5498046875,13767.740234375
2023-11-14,35537.640625,4495.7001953125,14094.3798828125
2023-11-15,37880.58203125,4502.8798828125,14103.83984375
2023-11-16,36154.76953125,4508.240234375,14113.669921875
2023-11-17,36596.68359375,4514.02001953125,14125.48046875
2023-11-18,36585.703125,,
2023-11-19,37386.546875,,
2023-11-20,37476.95703125,4547.3798828125,14284.5302734375
2023-11-21,35813.8125,4538.18994140625,14199.98046875
2023-11-22,37432.33984375,4556.6201171875,14265.8603515625
2023-11-23,37289.62109375,,
2023-11-24,37720.28125,4559.33984375,14250.849609375
2023-11-25,37796.79296875,,
2023-11-26,37479.12109375,,
2023-11-27,37254.16796875,4550.43017578125,14241.01953125
2023-11-28,37831.0859375,4554.89013671875,14281.759765625
2023-11-29,37858.4921875,4550.580078125,14258.490234375
2023-11-30,37712.74609375,4567.7998046875,14226.2197265625
2023-12-01,38688.75,4594.6298828125,14305.0302734375
2023-12-02,39476.33203125,,
2023-12-03,39978.390625,,
2023-12-04,41980.09765625,4569.77978515625,14185.490234375
2023-12-05,44080.6484375,4567.18017578125,14229.91015625
2023-12-06,43746.4453125,4549.33984375,14146.7099609375
2023-12-07,43292.6640625,4585.58984375,14339.990234375
2023-12-08,44166.6015625,4604.3701171875,14403.9697265625
2023-12-09,43725.984375,,
2023-12-10,43779.69921875,,
2023-12-11,41243.83203125,4622.43994140625,14432.490234375
2023-12-12,41450.22265625,4643.7001953125,14533.400390625
2023-12-13,42890.7421875,4707.08984375,14733.9599609375
2023-12-14,43023.97265625,4719.5498046875,14761.5595703125
2023-12-15,41929.7578125,4719.18994140625,14813.919921875
2023-12-16,42240.1171875,,
2023-12-17,41364.6640625,,
2023-12-18,42623.5390625,4740.56005859375,14904.8095703125
2023-12-19,42270.52734375,4768.3701171875,15003.2197265625
2023-12-20,43652.25,4698.35009765625,14777.9404296875
2023-12-21,43869.15234375,4746.75,14963.8701171875
2023-12-22,43997.90234375,4754.6298828125,14992.9697265625
2023-12-23,43739.54296875,,
2023-12-24,43016.1171875,,
2023-12-25,43613.140625,,
2023-12-26,42520.40234375,4774.75,15074.5703125
2023-12-27,43442.85546875,4781.580078125,15099.1796875
2023-12-28,42627.85546875,4783.35009765625,15095.1396484375
2023-12-29,42099.40234375,4769.830078125,15011.349609375
2023-12-30,42156.90234375,,
2023-12-31,42265.1875,,
2024-01-01,44167.33203125,,
2024-01-02,44957.96875,4742.830078125,14765.9404296875
2024-01-03,42848.17578125,4704.81005859375,14592.2099609375
2024-01-04,44179.921875,4688.68017578125,14510.2998046875
2024-01-05,44162.69140625,4697.240234375,14524.0703125
2024-01-06,43989.1953125,,
2024-01-07,43943.09765625,,
2024-01-08,46970.50390625,4763.5400390625,14843.76953125
2024-01-09,46139.73046875,4756.5,14857.7099609375
2024-01-10,46627.77734375,4783.4501953125,14969.650390625
2024-01-11,46368.5859375,4780.240234375,14970.1904296875
2024-01-12,42853.16796875,4783.830078125,14972.759765625
2024-01-13,42842.3828125,,
2024-01-14,41796.26953125,,
2024-01-15,42511.96875,,
2024-01-16,43154.9453125,4765.97998046875,14944.349609375
2024-01-17,42742.65234375,4739.2099609375,14855.6201171875
2024-01-18,41262.05859375,4780.93994140625,15055.650390625
2024-01-19,41618.40625,4839.81005859375,15310.9697265625
2024-01-20,41665.5859375,,
2024-01-21,41545.78515625,,
2024-01-22,39507.3671875,4850.43017578125,15360.2900390625
2024-01-23,39845.55078125,4864.60009765625,15425.9404296875
2024-01-24,40077.07421875,4868.5498046875,15481.919921875
2024-01-25,39933.80859375,4894.16015625,15510.5
2024-01-26,41816.87109375,4890.97021484375,15455.3603515625
2024-01-27,42120.0546875,,
2024-01-28,42035.59375,,
2024-01-29,43288.24609375,4927.93017578125,15628.0400390625
2024-01-30,42952.609375,4924.97021484375,15509.900390625
2024-01-31,42582.60546875,4845.64990234375,15164.009765625
2024-02-01,43075.7734375,4906.18994140625,15361.6396484375
2024-02-02,43185.859375,4958.60986328125,15628.9501953125
2024-02-03,42992.25,,
2024-02-04,42583.58203125,,
2024-02-05,42658.66796875,4942.81005859375,15597.6796875
2024-02-06,43084.671875,4954.22998046875,15609.0
2024-02-07,44318.22265625,4995.06005859375,15756.6396484375
2024-02-08,45301.56640625,4997.91015625,15793.7099609375
2024-02-09,47147.19921875,5026.60986328125,15990.66015625
2024-02-10,47771.27734375,,
2024-02-11,48293.91796875,,
2024-02-12,49958.22265625,5021.83984375,15942.5498046875
2024-02-13,49742.44140625,4953.169921875,15655.599609375
2024-02-14,51826.6953125,5000.6201171875,15859.150390625
2024-02-15,51938.5546875,5029.72998046875,15906.169921875
2024-02-16,52160.203125,5005.56982421875,15775.650390625
2024-02-17,51662.99609375,,
2024-02-18,52122.546875,,
2024-02-19,51779.14453125,,
2024-02-20,52284.875,4975.509765625,15630.7802734375
2024-02-21,51839.1796875,4981.7998046875,15580.8701171875
2024-02-22,51304.97265625,5087.02978515625,16041.6201171875
2024-02-23,50731.94921875,5088.7998046875,15996.8203125
2024-02-24,51571.1015625,,
2024-02-25,51733.23828125,,
2024-02-26,54522.40234375,5069.52978515625,15976.25
2024-02-27,57085.37109375,5078.18017578125,16035.2998046875
2024-02-28,62504.7890625,5069.759765625,15947.740234375
2024-02-29,61198.3828125,5096.27001953125,16091.919921875
2024-03-01,62440.6328125,5137.080078125,16274.9404296875
2024-03-02,62029.84765625,,
2024-03-03,63167.37109375,,
2024-03-04,68330.4140625,5130.9501953125,16207.509765625
2024-03-05,63801.19921875,5078.64990234375,15939.58984375
2024-03-06,66106.8046875,5104.759765625,16031.5400390625
2024-03-07,66925.484375,5157.35986328125,16273.3798828125
2024-03-08,68300.09375,5123.68994140625,16085.1103515625
2024-03-09,68498.8828125,,
2024-03-10,69019.7890625,,
2024-03-11,72123.90625,5117.93994140625,16019.26953125
2024-03-12,71481.2890625,5175.27001953125,16265.6396484375
2024-03-13,73083.5,5165.31005859375,16177.76953125
2024-03-14,71396.59375,5150.47998046875,16128.5302734375
2024-03-15,69403.7734375,5117.08984375,15973.169921875
2024-03-16,65315.1171875,,
2024-03-17,68390.625,,
2024-03-18,67548.59375,5149.419921875,16103.4501953125
2024-03-19,61912.7734375,5178.509765625,16166.7900390625
2024-03-20,67913.671875,5224.6201171875,16369.41015625
2024-03-21,65491.390625,5241.52978515625,16401.83984375
2024-03-22,63778.76171875,5234.18017578125,16428.8203125
2024-03-23,64062.203125,,
2024-03-24,67234.171875,,
2024-03-25,69958.8125,5218.18994140625,16384.470703125
2024-03-26,69987.8359375,5203.580078125,16315.7001953125
2024-03-27,69455.34375,5248.490234375,16399.51953125
2024-03-28,70744.953125,5254.35009765625,16379.4599609375
2024-03-29,69892.828125,,
2024-03-30,69645.3046875,,
2024-03-31,71333.6484375,,
2024-04-01,69702.1484375,5243.77001953125,16396.830078125
2024-04-02,65446.97265625,5205.81005859375,16240.4501953125
2024-04-03,65980.8125,5211.490234375,16277.4599609375
2024-04-04,68508.84375,5147.2099609375,16049.080078125
2024-04-05,67837.640625,5204.33984375,16248.51953125
2024-04-06,68896.109375,,
2024-04-07,69362.5546875,,
2024-04-08,71631.359375,5202.39013671875,16253.9599609375
2024-04-09,69139.015625,5209.91015625,16306.6396484375
2024-04-10,70587.8828125,5160.64013671875,16170.3603515625
2024-04-11,70060.609375,5199.06005859375,16442.19921875
2024-04-12,67195.8671875,5123.41015625,16175.08984375
2024-04-13,63821.47265625,,
2024-04-14,65738.7265625,,
2024-04-15,63426.2109375,5061.81982421875,15885.01953125
2024-04-16,63811.86328125,5051.41015625,15865.25
2024-04-17,61276.69140625,5022.2099609375,15683.3701171875
2024-04-18,63512.75390625,5011.1201171875,15601.5
2024-04-19,63843.5703125,4967.22998046875,15282.009765625
2024-04-20,64994.44140625,,
2024-04-21,64926.64453125,,
2024-04-22,66837.6796875,5010.60009765625,15451.3095703125
2024-04-23,66407.2734375,5070.5498046875,15696.6396484375
2024-04-24,64276.8984375,5071.6298828125,15712.75
2024-04-25,64481.70703125,5048.419921875,15611.759765625
2024-04-26,63755.3203125,5099.9599609375,15927.900390625
2024-04-27,63419.140625,,
2024-04-28,63113.23046875,,
2024-04-29,63841.12109375,5116.169921875,15983.080078125
2024-04-30,60636.85546875,5035.68994140625,15657.8203125
2024-05-01,58254.01171875,5018.39013671875,15605.48046875
2024-05-02,59123.43359375,5064.2001953125,15840.9599609375
2024-05-03,62889.8359375,5127.7900390625,16156.330078125
2024-05-04,63891.47265625,,
2024-05-05,64031.1328125,,
2024-05-06,63161.94921875,5180.740234375,16349.25
2024-05-07,62334.81640625,5187.7001953125,16332.5595703125
2024-05-08,61187.94140625,5187.669921875,16302.759765625
2024-05-09,63049.9609375,5214.080078125,16346.259765625
2024-05-10,60792.77734375,5222.68017578125,16340.8701171875
2024-05-11,60793.7109375,,
2024-05-12,61448.39453125,,
2024-05-13,62901.44921875,5221.419921875,16388.240234375
2024-05-14,61552.7890625,5246.68017578125,16511.1796875
2024-05-15,66267.4921875,5308.14990234375,16742.390625
2024-05-16,65231.58203125,5297.10009765625,16698.3203125
2024-05-17,67051.875,5303.27001953125,16685.970703125
2024-05-18,66940.8046875,,
2024-05-19,66278.3671875,,
2024-05-20,71448.1953125,5308.1298828125,16794.869140625
2024-05-21,70136.53125,5321.41015625,16832.619140625
2024-05-22,69122.3359375,5307.009765625,16801.5390625
2024-05-23,67929.5625,5267.83984375,16736.029296875
2024-05-24,68526.1015625,5304.72021484375,16920.7890625
2024-05-25,69265.9453125,,
2024-05-26,68518.09375,,
2024-05-27,69394.5546875,,
2024-05-28,68296.21875,5306.0400390625,17019.880859375
2024-05-29,67578.09375,5266.9501953125,16920.580078125
2024-05-30,68364.9921875,5235.47998046875,16737.080078125
2024-05-31,67491.4140625,5277.509765625,16735.01953125
2024-06-01,67706.9375,,
2024-06-02,67751.6015625,,
2024-06-03,68804.78125,5283.39990234375,16828.669921875
2024-06-04,70567.765625,5291.33984375,16857.05078125
2024-06-05,71082.8203125,5354.02978515625,17187.900390625
2024-06-06,70757.1640625,5352.9599609375,17173.119140625
2024-06-07,69342.5859375,5346.990234375,17133.130859375
2024-06-08,69305.7734375,,
2024-06-09,69647.9921875,,
2024-06-10,69512.28125,5360.7900390625,17192.529296875
2024-06-11,67332.03125,5375.31982421875,17343.55078125
2024-06-12,68241.1875,5421.02978515625,17608.439453125
2024-06-13,66756.3984375,5433.740234375,17667.560546875
2024-06-14,66011.09375,5431.60009765625,17688.880859375
2024-06-15,66191.0,,
2024-06-16,66639.046875,,
2024-06-17,66490.296875,5473.22998046875,17857.01953125
2024-06-18,65140.74609375,5487.02978515625,17862.23046875
2024-06-19,64960.296875,,
2024-06-20,64828.65625,5473.169921875,17721.58984375
2024-06-21,64096.19921875,5464.6201171875,17689.359375
2024-06-22,64252.578125,,
2024-06-23,63180.796875,,
2024-06-24,60277.4140625,5447.8701171875,17496.8203125
2024-06-25,61804.640625,5469.2998046875,17717.650390625
2024-06-26,60811.27734375,5477.89990234375,17805.16015625
2024-06-27,61604.80078125,5482.8701171875,17858.6796875
2024-06-28,60320.13671875,5460.47998046875,17732.599609375
2024-06-29,60887.37890625,,
2024-06-30,62678.29296875,,
2024-07-01,62851.98046875,5475.08984375,17879.30078125
2024-07-02,62029.015625,5509.009765625,18028.759765625
2024-07-03,60173.921875,5537.02001953125,18188.30078125
2024-07-04,56977.703125,,
2024-07-05,56662.375,5567.18994140625,18352.759765625
2024-07-06,58303.5390625,,
2024-07-07,55849.109375,,
2024-07-08,56705.09765625,5572.85009765625,18403.740234375
2024-07-09,58009.2265625,5576.97998046875,18429.2890625
2024-07-10,57742.49609375,5633.91015625,18647.44921875
2024-07-11,57344.9140625,5584.5400390625,18283.41015625
2024-07-12,57899.46484375,5615.35009765625,18398.44921875
2024-07-13,59231.953125,,
2024-07-14,60787.79296875,,
2024-07-15,64870.15234375,5631.22021484375,18472.5703125
2024-07-16,65097.1484375,5667.2001953125,18509.33984375
2024-07-17,64118.79296875,5588.27001953125,17996.919921875
2024-07-18,63974.06640625,5544.58984375,17871.220703125
2024-07-19,66710.15625,5505.0,17726.939453125
2024-07-20,67163.6484375,,
2024-07-21,68154.5234375,,
2024-07-22,67585.25,5564.41015625,18007.5703125
2024-07-23,65927.671875,5555.740234375,17997.349609375
2024-07-24,65372.1328125,5427.1298828125,17342.41015625
2024-07-25,65777.2265625,5399.22021484375,17181.720703125
2024-07-26,67912.0625,5459.10009765625,17357.880859375
2024-07-27,67813.3359375,,
2024-07-28,68255.8671875,,
2024-07-29,66819.9140625,5463.5400390625,17370.19921875
2024-07-30,66201.015625,5436.43994140625,17147.419921875
2024-07-31,64619.25,5522.2998046875,17599.400390625
